x,y,age,number,r
-110.2029687,54.47579815,27,2,0.518182165
-113.5166556,53.54627798,27,1,0.063373664
-113.7777806,52.26041966,27,2,0.317529195
-113.5875251,53.51716753,27,1,0.093885506
-113.5333967,53.63109091,27,1,0.178406909
-114.218979,51.15002802,27,1,0.91689559
-113.9705238,51.02591491,27,1,0.609917874
-113.7381346,53.44498087,27,1,0.006622605
-113.8417492,54.1602829,27,2,0.67407455
-113.6009895,53.62743741,27,5,0.088753874
-113.5556096,53.62706166,27,1,0.203554675
-113.5102458,53.53756386,27,1,0.587503572
-113.5707453,54.7228518,27,5,0.246923494
-113.44373,53.41580074,27,1,0.718624366
-113.4230957,53.57479052,27,3,0.486865782
-114.0873996,51.05297097,27,2,0.356556424
-112.4681396,55.19950063,27,2,0.956862929
-111.9744491,54.77110028,27,2,0.236996207
-118.7244422,55.22210716,27,5,0.149710121
-113.3878845,53.56870776,27,1,0.426023552
-113.540963,53.30775079,27,1,0.053345338
-112.8048393,54.58728103,27,1,0.395493119
-113.4813976,53.60586743,27,1,0.741042162
-113.8965952,53.55680481,27,1,0.039778184
-113.4180937,53.539989,27,2,0.414176637
-118.7891193,55.16346344,27,1,0.84427858
-113.9683431,51.06805083,27,1,0.976863827
-114.9766299,53.21650642,27,1,0.590788917
-110.2057026,54.41578941,27,1,0.506721395
-113.8988153,51.06195529,27,3,0.00667793
-113.5224103,53.56665367,27,2,0.975992816
-113.5064045,53.96581727,27,1,0.81308683
-113.2482654,53.52331919,27,2,0.023219763
-111.4701714,56.72132866,27,4,0.053995732
-114.0654687,51.03233758,27,3,0.361740583
-113.4632797,54.36954042,27,3,0.279386214
-113.4920276,53.54552069,27,3,0.033649469
-113.7497045,52.27325324,27,1,0.411941863
-113.6063608,53.55592615,27,1,0.08576675
-111.1270899,55.65239074,27,1,0.943477254
-113.4903698,53.5462403,27,1,0.231245694
-113.4944312,53.5392911,27,4,0.540815175
-115.261566,51.04013455,27,1,0.582492086
-112.2945441,54.86779966,27,1,0.822481091
-113.2750291,53.54732813,27,1,0.913581917
-114.0291246,51.28740929,27,1,0.16484534
-114.1516712,51.17877265,27,1,0.936767415
-111.4626208,56.75998346,27,2,0.572146566
-112.8514763,53.42232638,27,2,0.441374672
-113.4955032,53.56561094,27,1,0.225700585
-113.5973955,53.26350815,27,1,0.9848477
-113.8117555,53.52329088,27,2,0.15697711
-113.2955091,53.52732538,27,4,0.557259844
-112.624194,54.80118127,27,3,0.781217863
-113.2832532,54.71625047,27,1,0.859531104
-113.4887156,53.52483988,27,3,0.853119613
-113.4924809,53.55893076,27,1,0.082750484
-113.5654515,53.40584926,27,1,0.566670187
-114.2194697,53.52993029,27,1,0.732399784
-113.9787786,53.70073508,27,1,0.322718658
-113.487119,53.56490794,27,1,0.84910623
-114.0385491,55.16365084,27,1,0.482933231
-113.4731183,53.41095338,27,1,0.632948553
-113.8115655,52.26276528,27,1,0.304357184
-113.425199,53.62482797,27,1,0.060347353
-114.0766488,51.04596654,27,1,0.981928869
-113.5365918,53.48101506,27,3,0.077855305
-113.4687437,53.56364053,27,1,0.200766803
-113.4578791,53.57029363,27,1,0.705130193
-113.1082196,53.95214067,27,1,0.630064393
-113.9392672,53.61859409,27,1,0.993976741
-110.7004513,50.04379292,27,1,0.262317335
-113.5261387,53.5185096,27,2,0.555139574
-113.4241023,53.63090711,27,1,0.140542685
-112.9047257,49.69462261,27,1,0.560392168
-113.3830957,53.4775603,27,1,0.540603457
-113.4761294,53.5497715,27,2,0.480139934
-113.2467882,53.68234213,27,1,0.311602447
-113.551592,53.27116614,27,1,0.696526883
-113.5064045,53.96581727,27,2,0.872833457
-113.88867,53.54887288,27,1,0.316001308
-113.3710908,53.4627596,27,3,0.772228824
-114.2194697,53.52993029,27,1,0.772492788
-113.2832093,54.72129034,27,4,0.101516398
-111.3415681,53.01684745,27,1,0.774547889
-113.4992894,53.55220162,27,5,0.848195694
-113.6123078,53.62268498,27,1,0.56957517
-114.0306733,51.25782665,27,1,0.393241344
-113.9374995,51.05970563,27,1,0.920189613
-113.5759733,53.54791068,27,1,0.53871014
-113.6228397,53.61245849,27,3,0.575037402
-113.5294068,53.61867585,27,1,0.639522094
-114.0759598,50.99147763,27,2,0.995213868
-114.0367795,51.30302277,27,1,0.582531902
-113.4966785,53.55594714,27,1,0.70062445
-113.8855261,53.53653059,27,1,0.225033809
-113.393644,53.57285087,27,1,0.042767792
-113.9836159,53.6459409,27,2,0.994728405
-113.5144766,53.54295305,27,1,0.33619905
-113.4654429,53.57312968,27,2,0.345893272
-114.0428499,51.30596782,27,3,0.610383486
-113.4249793,53.52679775,27,1,0.882381113
-113.4797159,53.58665066,27,1,0.650773081
-114.0704888,51.03878745,27,1,0.979857795
-112.304327,54.92609251,27,2,0.710816641
-114.1634686,51.10859702,27,1,0.277307377
-113.5875251,53.51716753,27,1,0.789172427
-113.5338897,53.60805329,27,1,0.188905973
-113.1175568,53.94893386,27,2,0.231846685
-113.5344585,53.41092968,27,1,0.230528663
-113.5096559,53.45620378,27,1,0.571228293
-114.3622477,53.67131245,27,1,0.221869347
-113.6085898,53.54110313,27,3,0.279588189
-113.5868661,53.52562115,27,1,0.655820645
-113.6276569,53.53806524,27,2,0.19165768
-113.8507639,54.147761,27,7,0.909063689
-114.0947634,51.05642078,27,1,0.999963755
-113.6213222,53.53387618,27,2,0.790511078
-112.8048393,54.58728103,27,4,0.122533533
-113.5483467,53.56597595,27,2,0.213054136
-113.2773991,53.53283345,27,1,0.747218798
-113.549237,53.49924726,27,1,0.732534824
-111.4208083,56.77630085,27,1,0.790650037
-113.7741192,52.37961798,27,1,0.591824899
-111.4688031,56.72237392,27,1,0.909780421
-114.1546885,51.10757103,27,1,0.833932489
-114.0013103,51.15073366,27,2,0.363653134
-113.4903698,53.5462403,27,2,0.892862466
-114.3443146,53.68181491,27,3,0.653764519
-114.9869193,53.22799106,27,2,0.491894847
-113.3869922,53.58444262,27,1,0.427756043
-113.547508,53.56339789,27,1,0.31624229
-113.5745593,53.55171345,27,1,0.118090025
-113.9600755,51.08288018,27,1,0.992031413
-114.3605292,53.6718509,27,1,0.287314624
-112.0541491,53.49529004,27,1,0.402023495
-113.4962835,53.48245192,27,1,0.389709765
-114.2351923,51.14021574,27,2,0.077736083
-119.4188574,55.20231315,27,1,0.673873143
-113.6219514,53.4303454,27,1,0.186710518
-113.4891674,53.54120353,27,1,0.286857363
-111.3650356,56.71674627,27,2,0.423375988
-113.4882648,53.55870299,27,1,0.81396984
-113.4108671,53.59692905,27,1,0.378503464
-113.4271694,53.57355849,27,1,0.635788445
-113.6929229,53.53901402,27,3,0.289892819
-113.4985593,53.45477826,27,1,0.724022102
-113.627757,53.54097481,27,1,0.419694558
-118.8074333,55.15530261,27,4,0.671512002
-114.5181596,53.79006019,27,1,0.594901943
-113.545905,53.56538976,27,1,0.91136722
-113.4144881,53.60849215,27,1,0.655292513
-113.4215696,53.57275488,27,1,0.776667776
-113.1066752,53.95440021,27,1,0.883805812
-113.5485699,53.26051102,27,1,0.535975379
-113.8804756,53.56179875,27,1,0.489726372
-117.3233326,53.02961301,27,4,0.141726752
-113.6366933,53.80511044,27,2,0.148434301
-113.5567357,54.7556871,27,1,0.846181003
-112.3558094,54.83476272,27,1,0.99744278
-113.630189,53.53572841,27,2,0.294247625
-113.6383907,53.53755763,27,4,0.809798788
-114.4438535,53.5806507,27,1,0.174939535
-116.4355041,53.58013136,27,1,0.895091093
-114.2500946,51.14646475,27,1,0.443045995
-113.4247459,53.42870414,27,1,0.465046171
-113.5248932,53.6280346,27,1,0.235618236
-114.0885441,52.30307309,27,3,0.943228991
-113.4992433,53.53616663,27,1,0.633525543
-113.5243955,53.56774271,27,4,0.871314951
-111.3685496,56.72447547,27,1,0.399204142
-113.6812713,53.49130937,27,1,0.310414482
-113.5465533,53.57020591,27,1,0.319033469
-113.5120635,53.545159,27,1,0.75013729
-113.9741613,51.08835739,27,1,0.134026046
-113.5527844,53.6223252,27,1,0.823701627
-113.3830046,53.46007573,27,1,0.142779935
-113.6076391,53.51647294,27,2,0.430335945
-113.2815929,54.70580259,27,2,0.866523483
-114.2890014,51.01434752,27,1,0.382995858
-114.0879684,51.04213841,27,1,0.327247453
-112.7130394,54.82030031,27,5,0.221979241
-113.2408156,53.68099032,27,1,0.453644474
-110.4804221,54.33342038,27,2,0.780402436
-114.2194697,53.52993029,27,1,0.196917884
-113.9620342,51.08430707,27,1,0.219978757
-113.4036287,53.35629397,27,1,0.276451853
-113.9060628,53.56451696,27,3,0.318525669
-114.0727279,50.88048911,27,3,0.906090945
-113.5219356,53.56644742,27,1,0.283462497
-113.4903698,53.5462403,27,2,0.958453399
-112.7734991,53.76669948,27,1,0.536455041
-113.4133608,53.61078033,27,2,0.383066334
-113.5934707,53.26166403,27,1,0.966250933
-110.0470281,53.27237282,27,1,0.72776272
-113.4625752,53.56957412,27,1,0.523112503
-113.2834191,54.71419845,27,1,0.018699202
-110.8389254,53.35971597,27,2,0.575307066
-111.9744491,54.77110028,27,4,0.43613679
-113.478715,53.64051493,27,1,0.509905172
-113.4544488,53.45327744,27,1,0.942267158
-113.4920766,53.48156338,27,1,0.683096058
-110.0451777,53.27304202,27,1,0.531252756
-111.9146859,50.56636465,27,1,0.731810858
-114.3443146,53.68181491,27,3,0.012575344
-113.5599146,53.63026539,27,2,0.533798652
-113.5418287,53.30536571,27,3,0.902998657
-113.4920448,53.48871333,27,1,0.594875727
-113.5023601,53.5919061,27,1,0.788313437
-113.2482654,53.52331919,27,2,0.711399538
-113.6372675,53.54139733,27,5,0.477696261
-113.4920795,53.48188137,27,1,0.031411274
-114.1070597,51.05440748,27,1,0.262188707
-113.4112003,53.51245004,27,1,0.451960114
-113.9425196,53.55044272,27,1,0.375685809
-111.3296004,56.65373292,27,4,0.907529257
-117.2723798,55.06844059,27,1,0.2656127
-112.8048393,54.58728103,27,2,0.632553922
-113.9203577,53.55348097,27,1,0.129138963
-113.4903694,53.54624099,27,3,0.003897931
-112.9113798,54.55818022,27,3,0.079614683
-113.4283397,53.62599829,27,1,0.308190403
-111.9744491,54.77110028,27,1,0.176755101
-112.8048393,54.58728103,27,1,0.517253926
-113.3163741,53.5598306,27,1,0.863687877
-113.6276569,53.53806524,27,3,0.416715287
-110.7167993,54.26013293,27,2,0.967433972
-113.3279989,53.8276102,27,1,0.853134115
-113.5424146,53.6050657,27,5,0.985692925
-113.6964982,53.53921126,27,1,0.534754059
-113.4815294,53.59386819,27,1,0.484424877
-113.6210011,53.49667885,27,1,0.192042663
-113.4762652,53.54964343,27,2,0.328983735
-110.2051975,54.48009219,27,1,0.739266022
-113.6644042,53.53662525,27,1,0.002460525
-113.41204,53.59201718,27,2,0.316557475
-113.4278931,53.41801423,27,2,0.194228294
-113.844618,52.25368506,27,2,0.383388451
-113.2615658,53.67978301,27,1,0.689165555
-112.5289291,54.82032016,27,3,0.022807833
-113.86555,53.55645957,27,4,0.985117861
-112.7051362,51.45704536,27,1,0.530994971
-113.435635,53.54123714,27,1,0.323277305
-113.2832093,54.72129052,27,1,0.375685846
-113.4717631,53.56159063,27,1,0.308952205
-113.5093035,53.51399005,27,1,0.895826244
-113.5122057,53.59873984,27,2,0.512672359
-113.4919891,53.48293986,27,5,0.425323309
-114.1175058,50.93863935,27,1,0.273364857
-113.4520486,53.6321885,27,2,0.042835308
-113.7238706,53.35112623,27,1,0.824383484
-113.5563759,53.54953073,27,1,0.175686265
-113.9614498,51.11699848,27,1,0.327534591
-113.2832093,54.72129052,27,1,0.797852941
-114.4539344,51.16524659,27,4,0.873827605
-113.6892652,53.40169002,27,2,0.94047681
-113.9262794,51.08913761,27,1,0.554522345
-113.5038974,53.62049075,27,4,0.043222685
-113.448269,53.7634834,27,1,0.836791503
-113.5779333,53.55807024,27,1,0.347404362
-114.9302999,52.37759092,27,1,0.303701987
-113.2469457,53.69628324,27,2,0.46163773
-113.4847392,53.51607342,27,4,0.052638303
-113.5868661,53.52562115,27,1,0.692591047
-113.923239,53.56425759,27,2,0.192906687
-113.5251138,53.42308847,27,1,0.37213244
-113.4180455,53.49433668,27,2,0.703867103
-113.5648465,53.58130765,27,1,0.335215042
-114.0989992,51.03419295,27,1,0.246199336
-113.5391874,53.5636316,27,1,0.569380377
-113.4903698,53.5462403,27,8,0.030931091
-114.1235627,51.18180747,27,2,0.383105121
-112.9019253,53.37435104,27,1,0.629839167
-113.5226728,53.6138359,27,1,0.697616139
-113.3316534,53.52091056,27,1,0.752805036
-113.56582,53.40398408,27,3,0.792548864
-113.5218947,53.43060303,27,1,0.792985823
-113.9018497,53.54463023,27,1,0.156397137
-113.3179935,53.54475859,27,2,0.850427217
-113.4936143,53.54488149,27,5,0.911248351
-113.5546596,53.62814511,27,1,0.327948
-114.0685529,50.9458642,27,1,0.263554041
-114.1425564,51.02560847,27,3,0.095947175
-113.5261387,53.5185096,27,1,0.115286841
-113.4956278,53.42031809,27,1,0.313987996
-114.065339,51.04338822,27,4,0.175541259
-113.4276756,53.5731506,27,1,0.428150533
-113.322706,53.56591738,27,1,0.981056749
-113.621376,53.50435294,27,1,0.584082893
-113.3171814,53.5558865,27,2,0.146852876
-118.7855368,55.14005404,27,2,0.693060954
-117.2723798,55.06844059,27,3,0.501284084
-113.4398673,53.60845282,27,1,0.967138793
-113.2534152,53.52708222,27,1,0.470856466
-110.8389254,53.35971597,27,1,0.779335033
-113.4253324,53.63745406,27,1,0.676005002
-115.6871349,54.13847494,27,1,0.235618868
-111.4668934,56.72183806,27,1,0.443581365
-113.4987046,53.52089278,27,2,0.159433241
-113.5122099,53.62534358,27,1,0.801814945
-114.0734246,51.12907825,27,1,0.188641074
-113.9295586,50.89600542,27,1,0.730874838
-113.5463547,53.57043236,27,4,0.766181647
-113.5258731,53.61479077,27,1,0.780702086
-113.4949897,53.54983821,27,1,0.628367962
-113.5158255,53.53826046,27,1,0.011896834
-113.4903698,53.5462403,27,2,0.884282921
-113.5513055,53.56623951,27,1,0.1737146
-113.0579391,53.00715105,27,1,0.203572221
-113.4261946,53.4187714,27,3,0.999773476
-114.0442984,51.05553763,27,1,0.444548684
-113.2408156,53.68099032,27,3,0.369740893
-111.3137543,53.98419386,27,1,0.289065071
-111.3825437,56.70976684,27,3,0.780966011
-113.5979552,53.54646041,27,1,0.668037323
-113.4276968,53.46614733,27,1,0.841374359
-113.5901553,53.44246003,27,1,0.126553535
-113.4284968,53.35689682,27,1,0.398542447
-113.4562339,53.57044702,27,1,0.993233708
-111.3781873,56.70848666,27,1,0.422329496
-114.1359943,51.02234701,27,1,0.735113154
-113.4578791,53.57029363,27,2,0.705880466
-110.7571492,54.4445048,27,1,0.872553823
-113.6264093,53.54119307,27,3,0.952261084
-113.4445235,53.5418802,27,1,0.874593894
-113.4466591,53.61454813,27,1,0.385942916
-113.5498313,53.56409201,27,1,0.612641453
-113.5961565,53.62897169,27,4,0.936679436
-113.2832093,54.72129052,27,1,0.796951483
-113.4678463,53.40777711,27,2,0.116760381
-113.4369806,53.35196141,27,1,0.648277782
-114.0015281,51.07931164,27,1,0.219758096
-113.1159331,53.94912502,27,1,0.545418945
-113.4259771,53.59594529,27,1,0.337547416
-113.439951,53.42002906,27,1,0.53841665
-114.4087726,54.12015307,27,1,0.702721441
-113.5816456,53.43612806,27,1,0.63041514
-113.4559695,53.42624329,27,1,0.140153124
-112.9812019,53.4878905,27,1,0.524191413
-113.5195518,53.45035375,27,1,0.025057134
-112.9113798,54.55818022,27,2,0.00271349
-113.5316139,53.4056668,27,1,0.521087921
-113.3754596,53.46085789,27,2,0.159889936
-112.1518137,49.78809702,27,1,0.686284686
-114.0812568,51.00673921,27,1,0.535351497
-114.0133562,51.07161096,27,2,0.935221823
-113.4903698,53.5462403,27,1,0.596624994
-112.9022187,49.68284405,27,1,0.50188254
-113.5987367,53.43372076,27,2,0.50510762
-113.4125659,53.60262733,27,1,0.184732824
-113.5029331,53.53480909,27,1,0.711807441
-114.0765475,50.88369574,27,5,0.585217958
-113.428753,53.61883038,27,1,0.113238977
-113.376472,53.48105777,27,1,0.515374499
-113.5567754,53.55813028,27,1,0.071564389
-113.7439499,53.50346027,27,3,0.844527396
-113.5309776,53.63335708,27,4,0.224893599
-113.4632797,54.36954042,27,1,0.014846898
-114.0885441,52.30307309,27,2,0.979938361
-113.6056153,53.64748773,27,2,0.999525923
-113.4050591,53.35436389,27,5,0.473394332
-113.6447998,53.52760307,27,1,0.195235329
-113.4298238,53.62801263,27,3,0.732139428
-114.1206999,51.0043031,27,1,0.086773305
-113.3279989,53.8276102,27,1,0.011036057
-113.5376339,53.60859296,27,1,0.602911296
-113.4253324,53.63745406,27,1,0.556589824
-113.4737011,53.55480504,27,1,0.072194616
-113.4342726,53.42024406,27,1,0.403280263
-114.0338866,51.06450743,27,5,0.197333469
-114.135912,51.15978283,27,1,0.688502682
-113.23146,53.67729265,27,1,0.362547535
-114.1860656,51.062035,27,2,0.757541045
-113.6447998,53.52760307,27,3,0.300298119
-113.6397734,53.53816005,27,1,0.454687502
-113.3116416,53.54032087,27,2,0.827629293
-113.9813097,51.04093451,27,1,0.997818238
-113.959539,50.70796906,27,2,0.074131023
-113.5161194,53.58747794,27,3,0.564334049
-113.4481686,53.42009553,27,1,0.968618375
-113.1886198,52.40040032,27,1,0.033751782
-114.0601126,51.00275876,27,1,0.731266157
-113.4220956,53.3427371,27,3,0.287836079
-113.6890848,53.55277781,27,2,0.816690845
-113.4694851,53.51507061,27,1,0.974552396
-113.3329395,53.82511468,27,4,0.663195461
-115.0806797,55.36700037,27,1,0.880903165
-113.3754544,53.5779731,27,1,0.885202672
-113.3179935,53.54475859,27,2,0.786295123
-114.1364026,51.1402136,27,1,0.021831147
-112.4757398,54.11050098,27,6,0.147753137
-113.4512085,53.41651839,27,1,0.258373145
-113.9230048,53.56417287,27,2,0.098804158
-114.0043973,53.52890708,27,1,0.711132782
-113.6375687,53.50758307,27,2,0.77364271
-113.5749423,53.25449381,27,1,0.80459614
-113.4728728,53.55651238,27,1,0.219726075
-110.1852391,54.46796356,27,1,0.933561106
-110.7533198,54.26795082,27,1,0.026587623
-113.4189851,53.6037601,27,5,0.738741272
-114.1021253,51.1350878,27,2,0.046490651
-113.4920448,53.48871333,27,1,0.834081091
-113.8242809,51.03394762,27,1,0.490224266
-113.5961565,53.62897169,27,4,0.724089563
-113.7719735,52.37862075,27,1,0.945248887
-113.5842096,53.51694777,27,1,0.895798002
-113.9680147,53.53220277,27,1,0.075160458
-113.5620194,53.61659383,27,5,0.238595567
-113.5025255,53.48168621,27,2,0.24789147
-117.268035,56.1951954,27,1,0.129005227
-113.6405442,53.51137329,27,1,0.967014226
-114.467277,51.19151213,27,1,0.477651241
-113.4651784,53.6038031,27,2,0.949189574
-113.5708505,53.40732883,27,1,0.364514606
-113.5196879,53.44805437,27,3,0.175049609
-113.5579065,53.26473388,27,1,0.067225505
-113.5984804,53.50666584,27,3,0.727338684
-114.3963293,54.12394052,27,1,0.809053213
-113.463992,54.77098782,27,2,0.198124581
-113.443265,53.60953173,27,1,0.054526374
-117.6021739,53.39344658,27,1,0.123414372
-114.1006731,52.30849901,27,1,0.875190841
-113.922545,53.5422088,27,1,0.572883948
-114.1325956,51.03100933,27,1,0.806898117
-113.1082196,53.95214067,27,1,0.806239665
-114.1481581,51.15680211,27,2,0.752695727
-113.9775792,53.54239268,27,2,0.206369907
-113.5059577,53.47884786,27,2,0.769310856
-113.5107698,53.53561337,27,4,0.88545662
-113.8794046,53.54927553,27,2,0.09280647
-113.4903698,53.5462403,27,1,0.354224068
-113.4574966,53.47333736,27,1,0.831991102
-112.0369894,54.4420802,27,4,0.757890032
-113.4528624,53.54628068,27,1,0.277895158
-113.5955592,53.54197174,27,2,0.106082434
-113.9923453,51.27786141,27,2,0.022130201
-113.495662,53.54421945,27,2,0.024188955
-113.8105043,52.2141098,27,1,0.178714561
-113.2410528,53.67738675,27,1,0.582126929
-117.2662619,55.07422855,27,1,0.986976082
-110.2533022,52.36088359,27,3,0.133155129
-113.418723,53.61810827,27,1,0.469397846
-113.1133489,50.12684015,27,1,0.730912235
-113.4665055,53.61735629,27,3,0.580642391
-113.4287806,53.46675266,27,1,0.102722353
-113.453815,53.45951604,27,2,0.281315405
-113.6272073,53.50049112,27,1,0.266348895
-113.4920746,53.48212107,27,3,0.460912575
-113.8324691,51.02209982,27,1,0.578287101
-113.500788,53.61660222,27,1,0.307590911
-113.423831,53.45571326,27,2,0.464327594
-113.6334375,53.49865554,27,2,0.929410719
-113.4962026,53.48200248,27,1,0.78353849
-114.0138164,50.88428979,27,1,0.726482099
-111.9744491,54.77110028,27,3,0.221808309
-113.5303097,53.41155359,27,1,0.707020599
-113.4999333,53.48152193,27,1,0.372469888
-114.2807265,51.2071554,27,1,0.42332194
-113.5303097,53.41155359,27,1,0.088219348
-113.4880451,53.54463451,27,4,0.627939162
-113.5700436,53.43399743,27,2,0.571766051
-118.0939825,52.87332188,27,1,0.034286961
-113.5872698,53.63672785,27,2,0.392304492
-113.6379661,53.77749954,27,3,0.957546334
-113.5243955,53.56774271,27,2,0.801339094
-113.4049269,53.44499626,27,1,0.72490014
-113.5817999,53.5192926,27,1,0.617776552
-113.5216332,53.50471112,27,1,0.337211929
-111.338796,56.67776179,27,1,0.673558082
-113.925086,53.56197446,27,2,0.351052865
-113.483272,53.55352033,27,1,0.349787848
-112.8048393,54.58728103,27,2,0.706410614
-113.2631062,53.56025401,27,1,0.20765935
-113.6960509,53.53469681,27,1,0.645327901
-113.5975687,53.42954919,27,1,0.686233623
-113.4725789,53.55410535,27,1,0.859262162
-114.0714364,50.9710602,27,1,0.626763284
-113.9904308,53.51425257,27,3,0.910852282
-113.5371129,53.30992974,27,2,0.680194182
-113.483272,53.55352033,27,1,0.812239158
-113.2466171,53.68229316,27,1,0.438271089
-113.4993181,53.53873672,27,2,0.492949773
-113.484143,53.5661412,27,2,0.735068494
-113.2282736,53.50600381,27,1,0.930907287
-113.4445235,53.5418802,27,1,0.468468251
-113.6668134,50.97673716,27,5,0.926863547
-113.6699927,53.50719296,27,1,0.754789036
-113.3689769,53.67710146,27,1,0.437007187
-113.1886198,52.40040032,27,3,0.586165532
-113.2832093,54.72129052,27,1,0.827870449
-113.5993161,53.5496008,27,1,0.554813853
-113.5101694,53.54624775,27,6,0.520106289
-113.4144881,53.60849215,27,2,0.300432123
-112.4681399,55.19950097,27,1,0.742296923
-114.0482861,51.05182001,27,1,0.404880268
-113.4427946,53.60076435,27,1,0.560224276
-113.4903698,53.5462403,27,2,0.283354314
-113.4149108,53.62341709,27,1,0.95201173
-114.198798,51.14236809,27,1,0.640260282
-113.2855098,53.51726257,27,1,0.685850894
-113.2696422,51.70799022,27,1,0.84767721
-113.7804886,52.3768527,27,3,0.250570365
-113.9789788,51.05953358,27,2,0.880694644
-113.6128193,53.55592307,27,2,0.787882099
-113.7755031,53.57745014,27,1,0.730955731
-113.6777488,53.52014812,27,4,0.646747013
-113.5340738,53.54840119,27,2,0.675561442
-113.4328495,53.42831781,27,2,0.674303747
-113.3634081,53.47293347,27,1,0.049922245
-113.4136633,53.35249064,27,2,0.363369018
-114.0700653,51.05084901,27,1,0.934660454
-111.6999898,54.00291079,27,1,0.820091163
-113.4687437,53.56364053,27,1,0.175802202
-113.4812443,53.56657947,27,1,0.545418026
-113.271523,53.55944701,27,1,0.032404258
-113.4687437,53.56364053,27,1,0.375004991
-113.3942061,53.57046431,27,1,0.090047637
-113.391125,53.44770581,27,2,0.922843021
-113.5814947,53.532231,27,1,0.24536878
-113.6406069,53.48785068,27,1,0.663209834
-113.5341607,53.54361878,27,1,0.34062503
-113.1159331,53.94912502,27,2,0.623652113
-113.5307174,53.40682451,27,1,0.315467652
-111.410016,56.74125587,27,3,0.403722578
-110.0112759,50.95673396,27,2,0.399287778
-113.4377059,53.41610535,27,2,0.40991866
-113.6252907,53.52067951,27,1,0.864194833
-113.4935799,53.483138,27,2,0.451486403
-115.1388576,53.95705301,27,1,0.253518543
-112.344499,54.84978041,27,1,0.14956745
-113.4429128,53.58687029,27,1,0.608022028
-111.4179216,56.74007389,27,2,0.818274911
-113.6278212,53.54095956,27,2,0.362021572
-113.2491251,53.67911456,27,2,0.724402002
-113.1493487,51.91457458,27,1,0.674043469
-113.2678754,53.53608505,27,2,0.877896002
-113.6764366,53.58852822,27,3,0.801353035
-113.5064045,53.96581727,27,1,0.226259443
-113.6240874,53.63263432,27,3,0.730783248
-113.4493993,53.61137811,27,1,0.204856971
-113.0253794,54.23546037,27,2,0.224962935
-113.6272059,53.50022127,27,1,0.954000752
-118.7633782,55.1366196,27,1,0.269031227
-113.9906689,53.52713742,27,2,0.346697531
-113.4702529,53.56835007,27,1,0.953257562
-113.4672962,53.59186013,27,1,0.309501359
-113.414231,53.4849696,27,1,0.336195343
-113.6063608,53.55592615,27,1,0.327718243
-113.4692885,53.5627241,27,1,0.76002169
-114.0745196,51.00332313,27,1,0.373947812
-113.9103246,53.5432917,27,4,0.579220009
-113.4520486,53.6321885,27,2,0.331860969
-113.9348114,53.5536802,27,3,0.784772607
-113.9537418,51.05306354,27,1,0.356827812
-113.9416285,53.5552579,27,3,0.18788019
-113.5799738,53.58156774,27,1,0.603465703
-113.6063608,53.55592615,27,1,0.876323647
-113.6276455,53.5387813,27,1,0.98914751
-113.6377457,53.54142044,27,2,0.008269468
-114.244882,51.12741532,27,3,0.658890733
-113.972591,51.28059581,27,2,0.951285451
-115.6609692,54.12472006,27,3,0.148108956
-114.1426474,51.17937716,27,2,0.538792113
-113.6196216,53.5015641,27,5,0.430933046
-111.9744491,54.77110028,27,4,0.626864409
-113.7286878,53.35897783,27,6,0.583954783
-114.18662,53.70644926,27,1,0.48670623
-114.0990982,51.56511678,27,1,0.208468516
-113.5479141,53.24149104,27,1,0.758485997
-113.6383907,53.53755763,27,3,0.289240635
-113.5712795,53.54633769,27,2,0.063145037
-114.1208129,51.03814947,27,1,0.277267215
-113.5318932,53.46219032,27,1,0.341668603
-115.6585213,54.14234454,27,1,0.695490517
-115.4046394,54.72139462,27,4,0.995383962
-114.1515506,51.09074735,27,1,0.315254893
-113.3188196,53.56287286,27,2,0.144520638
-113.4033437,53.46535845,27,2,0.790615823
-114.2089972,51.1307591,27,1,0.650638778
-114.0692719,51.08234412,27,1,0.83677871
-114.0138164,50.88651226,27,2,0.567624621
-113.4995696,53.51425779,27,1,0.92753326
-113.5575687,53.46980769,26,4,0.20748201
-113.4556431,53.42963978,26,1,0.16375457
-113.4942262,53.53931365,26,1,0.844926873
-119.1149298,53.88999065,26,1,0.217590737
-113.3826991,53.59619316,26,2,0.918496234
-112.9430398,54.32610035,26,2,0.108329926
-113.5921059,53.53870077,26,3,0.921673712
-113.4632797,54.36954042,26,1,0.592286241
-113.8915398,53.54806756,26,1,0.236625594
-114.0611344,51.14190272,26,1,0.065004216
-113.6169672,53.53981616,26,1,0.963452259
-111.3642991,56.71926473,26,2,0.025355576
-114.0055198,53.52879021,26,1,0.251944848
-113.5176741,53.55060065,26,1,0.527362329
-114.0717163,51.05041846,26,1,0.18315916
-111.3421975,56.71128732,26,1,0.73216683
-113.4919935,53.48280458,26,1,0.825043984
-113.9619463,53.53360745,26,3,0.513532973
-112.7606713,54.8206938,26,1,0.323831135
-112.4681396,55.19950063,26,1,0.737914663
-113.3986213,53.60676372,26,3,0.322959778
-113.4031395,53.58864722,26,1,0.715402616
-113.3960997,53.6054173,26,2,0.714317588
-113.3356204,53.82570358,26,1,0.372667876
-113.53816,53.4400127,26,1,0.701114466
-112.8048393,54.58728103,26,2,0.210282386
-113.6246718,53.42836002,26,1,0.826781704
-113.2769284,53.5552307,26,2,0.25872442
-113.095098,53.4642945,26,1,0.521036208
